_address,_time,_date,_type,_body,_read,_service_center,Label
TX-TAOAQO,"Jun 20, 2025 16:25:24",1.75044E+12,1,Reminder: Your bill of Rs.1824 is due on 24-09-2025.,0,9.18334E+11,other
TX-SKQRYL,"Jan 15, 2025 04:12:58",1.73691E+12,1,Win a smartphone! Register at www.offer543.com now,0,9.14303E+11,spam
TX-XEEIPN,"Mar 31, 2025 03:08:44",1.74339E+12,1,Reminder: Your bill of Rs.4427 is due on 18-09-2025.,0,9.18576E+11,other
TX-LAQTZW,"May 14, 2024 01:08:24",1.71565E+12,1,"Dear Customer, your FD of Rs.4389 matures on 27-09-2025.",0,9.19933E+11,bank
TX-HBXPKY,"Jul 13, 2024 13:43:21",1.72088E+12,1,Reminder: Your bill of Rs.2887 is due on 23-09-2025.,0,9.17728E+11,other
TX-ZGDNPX,"Jul 06, 2023 08:37:27",1.68863E+12,1,Can you call me back when you’re free?,0,9.18296E+11,personal
AA-650001-P,"Jun 2, 2025 10:55:08",1.74884E+12,1,"Your Airtel pack on 6302XXX493 is about to expire!  Recharge now with Rs249 to stay connected. Get unlimited calls, 1GB data/day & 100 SMS/day, for 28 days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",1,9.1984E+11,spam
TX-KDFRHA,"May 23, 2024 15:18:17",1.71648E+12,1,Win a smartphone! Register at www.offer959.com now,0,9.17608E+11,spam
TX-WPQIYW,"May 14, 2025 20:26:22",1.74725E+12,1,A/c *3027 has insufficient funds for transaction of Rs.1224.,0,9.13474E+11,bank
TX-WXRBQP,"Jun 24, 2023 17:07:49",1.68763E+12,1,Your OTP for transaction at Amazon is 618969. Valid for 5 mins.,0,9.12109E+11,bank
TX-HHOLNX,"Feb 14, 2023 13:55:44",1.67638E+12,1,Let’s catch up over coffee at Starbucks.,0,9.12004E+11,personal
BT-UNIONB-S,"Aug 14, 2025 20:16:59",1.75518E+12,1,A/c *1739 Credited for Rs:18000.00 on 14-08-2025 20:16:47 by Mob Bk ref no 809447609064 Avl Bal Rs:18005.34.Never Share OTP/PIN/CVV-Union Bank of India,0,9.17013E+11,bank
TX-QVIQCI,"Aug 20, 2023 08:29:27",1.69252E+12,1,"Hey, are we still meeting at 9pm tomorrow?",0,9.199E+11,personal
TX-GHKJSM,"Apr 17, 2023 23:50:59",1.68178E+12,1,"Dear Customer, your FD of Rs.1342 matures on 29-09-2025.",0,9.14755E+11,bank
TX-YWFGKX,"Aug 31, 2025 09:42:13",1.75663E+12,1,Congratulations! You have won a lottery of Rs.2451. Claim now at www.offer960.com,0,9.1226E+11,spam
TX-UEBKQV,"Mar 08, 2024 03:33:37",1.70987E+12,1,Congratulations! You have won a lottery of Rs.3461. Claim now at www.offer720.com,0,9.17721E+11,spam
TX-VWPACM,"Apr 12, 2024 12:41:38",1.71293E+12,1,Recharge successful for Rs.1533. Validity: 27 days.,0,9.19897E+11,other
TX-RUGARH,"May 27, 2023 08:13:23",1.68518E+12,1,A/c *5558 Credited with Rs.2520 on 15-09-2025. Avl Bal: Rs.16646.,0,9.19602E+11,bank
TX-IHKEXN,"Jan 01, 2023 11:23:00",1.67257E+12,1,Your order #94503 has been shipped. Track here: www.offer201.com,0,9.19305E+11,other
TX-WTBKTQ,"Jun 29, 2024 14:47:06",1.71967E+12,1,A/c *3675 Credited with Rs.3713 on 20-09-2025. Avl Bal: Rs.5757.,0,9.19836E+11,bank
TX-DZNUIT,"Aug 18, 2023 21:21:25",1.69239E+12,1,"Hey, are we still meeting at 11am tomorrow?",0,9.17606E+11,personal
AA-AIRTEL-S,"Aug 1, 2025 18:18:15",1.75405E+12,1,"Airtel services on 6302080493 are not working as the recharge is pending. To restart, recharge with an Unlimited pack NOW i.airtel.in/FDPNew Ignore if recharged",0,9.19831E+11,spam
TX-BSCEEZ,"Aug 22, 2023 11:02:50",1.6927E+12,1,Let’s catch up over coffee at Cafe Coffee Day.,0,9.19139E+11,personal
TX-ZKUEWP,"Jan 08, 2025 00:21:39",1.7363E+12,1,Don’t forget to bring the notes for class.,0,9.14674E+11,personal
TX-HZOUPK,"Jun 21, 2024 04:23:02",1.71894E+12,1,Don’t forget to bring the notes for class.,0,9.14051E+11,personal
TX-XWZFBO,"Sep 13, 2024 00:51:24",1.72619E+12,1,Subscription renewed successfully for Rs.3452. Enjoy services.,0,9.13811E+11,other
TX-CDBEEJ,"Apr 1, 2025 17:40:01",1.74351E+12,1,"<#> 04916 is your one time password for registering with Country Delight. For any help, please contact us at info@countrydelight.in  qbe2Es2y1Sr",0,9.12267E+11,other
TX-ROSRIQ,"May 09, 2024 02:09:23",1.71522E+12,1,Your loan of Rs.875 is pre-approved. Call +916576265588 today.,0,9.17462E+11,spam
TX-FTUVAZ,"Jun 22, 2023 06:47:13",1.68742E+12,1,Happy Birthday! 🎉 Hope you have a wonderful day.,0,9.19074E+11,personal
TX-MITLJP,"Jan 11, 2025 23:27:23",1.73664E+12,1,A/c *9000 has insufficient funds for transaction of Rs.4051.,0,9.16712E+11,bank
TX-LGTLBU,"Apr 12, 2023 09:08:09",1.68129E+12,1,Don’t forget to bring the notes for class.,0,9.15853E+11,personal
TX-QYKRUE,"Sep 11, 2024 23:08:34",1.7261E+12,1,Your order #32814 has been shipped. Track here: www.offer326.com,0,9.14823E+11,other
AX-BHRTPE,"Apr 1, 2025 17:36:43",1.74351E+12,1,<#> 8153 is your OTP to register yourself on  BharatPe (previously postpe). y4VPoGleiat,0,9.19846E+11,other
TX-MZMOYT,"Mar 27, 2025 08:54:30",1.74307E+12,1,Subscription renewed successfully for Rs.704. Enjoy services.,0,9.10326E+11,other
TX-ZHWEFZ,"Apr 01, 2023 07:34:18",1.68033E+12,1,Free recharge of Rs.657. Click www.offer731.com to claim instantly,0,9.1965E+11,spam
TX-CYKWXX,"Oct 09, 2024 04:34:54",1.72845E+12,1,Can you call me back when you’re free?,0,9.18044E+11,personal
TX-FTUIUR,"Jan 06, 2023 17:45:58",1.67303E+12,1,Congratulations! You have won a lottery of Rs.1588. Claim now at www.offer973.com,0,9.14225E+11,spam
AA-650024-P,"May 13, 2025 11:45:07",1.74712E+12,1,Unlimited 5G data & 22+ OTTs shipped to your doorstep at no extra cost! Just order your Airtel Prepaid SIM now at i.airtel.in/getprepaid5 T&C Apply,1,9.19891E+11,spam
TX-RZOJEO,"Aug 22, 2023 01:20:23",1.69267E+12,1,"Dear Customer, your FD of Rs.361 matures on 18-09-2025.",0,9.19022E+11,bank
TX-DLPSNM,"Jan 19, 2025 09:25:50",1.73728E+12,1,"Dear Customer, your FD of Rs.3076 matures on 14-09-2025.",0,9.14546E+11,bank
TX-VKAUMX,"Aug 14, 2024 10:15:42",1.72363E+12,1,Reminder: Your bill of Rs.1868 is due on 07-10-2025.,0,9.11846E+11,other
VM-MBUNIV-T,"Jul 29, 2025 08:24:59",1.75376E+12,1,"Dear Parent, MAILE VENU MADHAV . is absent on 29-Jul-2025 - Mohan Babu University",1,9.17012E+11,personal
TX-PRBMOZ,"Jun 28, 2024 02:29:35",1.71954E+12,1,Your loan of Rs.979 is pre-approved. Call +916381814130 today.,0,9.19822E+11,spam
TX-CHPBUC,"Apr 14, 2023 16:14:16",1.68149E+12,1,A/c *3129 Debited for Rs.1899 on 11-09-2025. Avl Bal: Rs.12139.,0,9.16511E+11,bank
TX-WNKCDP,"Jan 17, 2024 23:22:05",1.70553E+12,1,"Hey, are we still meeting at 7pm tomorrow?",0,9.18077E+11,personal
CP-TAPED-S,"Aug 29, 2025 12:06:31",1.75645E+12,1,230850 is the OTP to login to TAP Academy's TAI platform. Please do not share this code with anyone. It is valid for 10 minutes.,1,9.11726E+11,other
TX-VOTKGK,"Aug 20, 2023 16:29:51",1.69255E+12,1,"Hey, are we still meeting at 2pm tomorrow?",0,9.15741E+11,personal
TX-GNXIND,"Apr 27, 2024 11:31:44",1.71422E+12,1,Your OTP for transaction at Amazon is 823733. Valid for 5 mins.,0,9.16575E+11,bank
TX-RHSHOA,"Jun 12, 2025 16:36:38",1.74975E+12,1,Your OTP for transaction at Google Play is 581275. Valid for 5 mins.,0,9.1776E+11,bank
TX-RJPUQB,"Apr 19, 2024 14:34:13",1.71354E+12,1,Free recharge of Rs.809. Click www.offer753.com to claim instantly,0,9.16194E+11,spam
TX-SZSXWF,"Feb 07, 2023 02:02:10",1.67574E+12,1,Limited time offer! Get 55% off on all items. Visit www.offer757.com,0,9.15841E+11,spam
TX-RSPUJT,"Sep 11, 2024 01:14:03",1.72602E+12,1,Your loan of Rs.1681 is pre-approved. Call +917024937794 today.,0,9.14318E+11,spam
TX-IDLUTY,"Feb 19, 2024 17:45:17",1.70836E+12,1,Your OTP for transaction at Google Play is 566759. Valid for 5 mins.,0,9.11204E+11,bank
TX-EGZUDN,"Aug 21, 2025 05:15:48",1.75575E+12,1,Reminder: Your bill of Rs.3245 is due on 15-09-2025.,0,9.17037E+11,other
TX-HLDHPG,"Apr 22, 2024 16:17:25",1.7138E+12,1,Your OTP for transaction at Paytm is 915884. Valid for 5 mins.,0,9.19473E+11,bank
TX-IYHZFH,"Feb 17, 2023 05:35:44",1.67661E+12,1,Don’t forget to bring the notes for class.,0,9.14788E+11,personal
VA-MBUNIV-T,"Aug 26, 2025 21:03:57",1.75622E+12,1,"Dear Parent, MAILE VENU MADHAV . is absent on 26/08/2025 - Mohan Babu University",0,9.17012E+11,personal
TX-NPZRDF,"Dec 06, 2024 19:58:32",1.73352E+12,1,"Hey, are we still meeting at 11am tomorrow?",0,9.14811E+11,personal
TX-DEKEYM,"Aug 02, 2023 09:11:34",1.69097E+12,1,A/c *7383 Debited for Rs.87 on 02-10-2025. Avl Bal: Rs.29361.,0,9.15464E+11,bank
TX-TYDZXN,"Jan 29, 2024 20:01:42",1.70656E+12,1,A/c *3203 Credited with Rs.1519 on 23-09-2025. Avl Bal: Rs.26401.,0,9.16927E+11,bank
TX-QSEEJD,"Apr 27, 2024 15:49:48",1.71423E+12,1,Let’s catch up over coffee at park.,0,9.17258E+11,personal
TX-RRJEAJ,"Aug 04, 2025 06:53:26",1.75429E+12,1,Don’t forget to bring the notes for class.,0,9.14005E+11,personal
JK-MCXINS,"Apr 17, 2025 23:15:53",1.74491E+12,1,Client Funds on 15/03/2025.MCX 0. Net Exchanges 0.Clear Exchanges 0.MCX M-ID 12685-Angel One Limited.UCC M1050967. -MCXLTD,0,9.17003E+11,spam
TX-CKFHSU,"Jul 28, 2024 03:24:36",1.72214E+12,1,Win a smartphone! Register at www.offer346.com now,0,9.12508E+11,spam
CP-TAPED-S,"Aug 29, 2025 12:01:06",1.75645E+12,1,234960 is the OTP to login to TAP Academy's TAI platform. Please do not share this code with anyone. It is valid for 10 minutes.,1,9.11726E+11,other
JX-UNIONB-S,"May 17, 2025 19:05:51",1.74749E+12,1,"A/c *1739 Debited for Rs:30.00 on 17-05-2025 19:05:42 by Mob Bk ref no 513738298943 Avl Bal Rs:304.07.If not you, Call 1800222243 -Union Bank of India",0,9.17019E+11,bank
TX-NPMZGK,"Oct 02, 2024 23:34:55",1.72791E+12,1,Recharge successful for Rs.3482. Validity: 308 days.,0,9.13874E+11,other
TX-XMOLUR,"Jan 03, 2024 13:47:06",1.70429E+12,1,Your courier with tracking ID TRK383165 will be delivered today.,0,9.19241E+11,other
CP-MBUNIV,"May 5, 2025 09:32:14",1.74642E+12,1,"Dear Parents & Students,To ensure the safety and well-being of our students, MBU directs the students to stay exclusively in university/approved hostels. Staying in private or unauthorized hostels is strictly prohibited. For more details, please read the full letter at: (Camu Notice Board).",0,9.17012E+11,personal
TX-CWDFLU,"Jun 16, 2025 23:42:52",1.75012E+12,1,Can you call me back when you’re free?,0,9.14788E+11,personal
TX-JYBIYA,"Jan 20, 2024 23:11:29",1.70579E+12,1,Don’t forget to bring the notes for class.,0,9.1416E+11,personal
TX-CXGDIC,"Jun 11, 2025 03:35:09",1.74961E+12,1,Your OTP for transaction at Amazon is 432989. Valid for 5 mins.,0,9.10047E+11,bank
TX-SJWLNS,"Nov 25, 2023 18:56:00",1.70094E+12,1,Happy Birthday! 🎉 Hope you have a wonderful day.,0,9.15827E+11,personal
TX-NKMUXV,"Jun 27, 2023 14:34:55",1.68788E+12,1,"Hey, are we still meeting at 4am tomorrow?",0,9.12169E+11,personal
AA-AIRFSC-P,"Jul 12, 2025 09:34:55",1.75229E+12,1,"You recently recharged your Airtel number 6302080493 for Rs 49 . Did you know you could have saved 12 on your recharge with Airtel Axis Bank Credit Card? To start saving up to 25% on your future recharges, apply now https://i.airtel.in/AxisCard5",1,9.1984E+11,spam
JD-620016,"Apr 25, 2025 16:21:29",1.74558E+12,1,"Recharge now Jio no 9391787607 with Rs.349 plan with Jio Unlimited Offer of Free JioHotstar Mobile/TV subscription for 90 Days to enjoy Live Cricket. Plan 349 benefits: Unlimited 5G data + 2 GB/day 4G data, Unlimited Voice for 28 Days. Use Google Pay app & stay connected. T&CA. https://gpay.app.goo.gl/8XWn2u",0,9.17011E+11,spam
VM-APSRTC,"Apr 29, 2025 15:34:33",1.74592E+12,1,Thank you for choosing APSRTC. Mobile APP is available for Andriod users: https://rml.fm/APSRTC/7kzfUp  Install for easy ticket booking and for live tracking of buses .-APSRTC,0,9.1917E+13,spam
TX-EUCKTI,"Mar 21, 2025 08:11:29",1.74254E+12,1,"Dear Customer, your FD of Rs.4354 matures on 23-09-2025.",0,9.12882E+11,bank
TX-CNMCPU,"Oct 08, 2023 18:49:45",1.69679E+12,1,"Hey, are we still meeting at 11am tomorrow?",0,9.18786E+11,personal
TX-LZQDWN,"May 28, 2024 15:52:50",1.71691E+12,1,Your loan of Rs.4620 is pre-approved. Call +917173379413 today.,0,9.15224E+11,spam
CP-TRUVAL,"Apr 1, 2025 17:26:14",1.74351E+12,1,"Hi  User, use OTP  8593 to validate your mobile number  XXXXXX0493 at marutisuzukitruevalue.com",0,9.11726E+11,other
TX-CQGFKC,"Apr 27, 2025 17:55:25",1.74578E+12,1,Win a smartphone! Register at www.offer790.com now,0,9.19645E+11,spam
TX-BGICKJ,"Apr 13, 2023 15:16:14",1.6814E+12,1,Recharge successful for Rs.3467. Validity: 349 days.,0,9.14626E+11,other
JM-UNIONB-S,"Aug 23, 2025 17:26:03",1.75595E+12,1,"A/c *1739 Debited for Rs:10.00 on 23-08-2025 17:25:56 by Mob Bk ref no 560184415639 Avl Bal Rs:3271.34.If not you, Call 1800222243 -Union Bank of India",0,9.1917E+13,bank
AA-650001,"Apr 14, 2025 10:09:08",1.74461E+12,1,"Your Airtel pack on 6302XXX493 is about to expire!  Recharge now with Rs249 to stay connected. Get unlimited calls, 1GB data/day & 100 SMS/day, for 28 days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",0,9.19891E+11,spam
TX-ALFSAM,"Jun 20, 2023 09:25:31",1.68725E+12,1,Congratulations! You have won a lottery of Rs.4087. Claim now at www.offer802.com,0,9.18896E+11,spam
TX-TDAWCJ,"Apr 29, 2025 11:44:39",1.74593E+12,1,A/c *7397 Debited for Rs.4147 on 18-09-2025. Avl Bal: Rs.34819.,0,9.17968E+11,bank
JA-JIOPAY,"Apr 20, 2025 00:11:28",1.74509E+12,1,"ALERT! 100% of daily data exhausted as on 20-Apr-25 00:03 ! Jio Number : 9391787607  Daily quota as per plan : 1 GB Daily data quota will be restored on : 20-Apr-25 00:14 If you do not have other data plan then your internet speed will now be reduced to 64 Kbps. To explore and recharge with data packs, click : https://www.jio.com/dl/data_pack To know about your data usage, click : http://tiny1.jio.com/HelpfulTips",0,9.19014E+11,spam
TX-IZJOOB,"Dec 28, 2024 17:51:22",1.73541E+12,1,Don’t forget to bring the notes for class.,0,9.16476E+11,personal
TX-CENIMQ,"Dec 22, 2023 13:45:56",1.70325E+12,1,"Hey, are we still meeting at 5pm tomorrow?",0,9.12139E+11,personal
TX-SWCUKU,"Feb 13, 2024 18:52:18",1.70785E+12,1,Your courier with tracking ID TRK746472 will be delivered today.,0,9.19262E+11,other
TX-QAOYEC,"May 21, 2025 23:39:58",1.74787E+12,1,Free recharge of Rs.3562. Click www.offer977.com to claim instantly,0,9.1841E+11,spam
TX-EPPTVO,"Jun 21, 2025 23:32:23",1.75055E+12,1,Your order #32822 has been shipped. Track here: www.offer473.com,0,9.19326E+11,other
TX-NJIWQH,"Dec 31, 2024 01:31:15",1.73561E+12,1,Happy Birthday! 🎉 Hope you have a wonderful day.,0,9.1938E+11,personal
TX-IKDPNB,"Oct 30, 2023 17:43:19",1.69869E+12,1,Limited time offer! Get 62% off on all items. Visit www.offer669.com,0,9.13542E+11,spam
TX-PUVCNV,"Mar 06, 2024 04:33:38",1.7097E+12,1,Can you call me back when you’re free?,0,9.13017E+11,personal
TX-HWINRY,"Dec 23, 2023 06:13:57",1.70331E+12,1,"Dear Customer, your FD of Rs.4627 matures on 03-10-2025.",0,9.15318E+11,bank
TX-GRPRJO,"Aug 20, 2025 01:58:59",1.75566E+12,1,Your order #97543 has been shipped. Track here: www.offer402.com,0,9.17516E+11,other
TX-NRGPMC,"Aug 10, 2024 22:54:07",1.72333E+12,1,Your OTP for transaction at Paytm is 719084. Valid for 5 mins.,0,9.15758E+11,bank
TX-BEDMHW,"Oct 30, 2023 13:24:36",1.69867E+12,1,Can you call me back when you’re free?,0,9.16023E+11,personal
TX-ALCNZM,"May 15, 2025 10:15:30",1.7473E+12,1,Limited time offer! Get 40% off on all items. Visit www.offer241.com,0,9.19834E+11,spam
TX-QASISZ,"Apr 06, 2023 13:35:26",1.68079E+12,1,A/c *6207 has insufficient funds for transaction of Rs.690.,0,9.19725E+11,bank
TT-TVSMOT,"Apr 1, 2025 17:34:35",1.74351E+12,1,Use below OTP to verify your mobile number to book your test ride OTP: 2670 ¡www.tvsmotor.com #2670  TVS MOTOR,0,9.12267E+11,other
TX-TOVRRT,"Oct 03, 2023 15:02:09",1.69635E+12,1,"Dear Customer, your FD of Rs.3230 matures on 17-09-2025.",0,9.11715E+11,bank
TX-ZJWOJN,"Jun 25, 2025 00:16:11",1.75081E+12,1,Win a smartphone! Register at www.offer116.com now,0,9.10692E+11,spam
TX-AKKMQY,"Nov 14, 2024 10:56:10",1.73158E+12,1,Win a smartphone! Register at www.offer160.com now,0,9.13595E+11,spam
TX-CAHGJA,"Jan 14, 2024 11:11:10",1.70523E+12,1,Your courier with tracking ID TRK387867 will be delivered today.,0,9.14591E+11,other
TX-BOLKMV,"May 21, 2023 13:52:50",1.68468E+12,1,Reminder: Your bill of Rs.1178 is due on 01-10-2025.,0,9.11715E+11,other
JD-APSRTC,"Apr 30, 2025 17:10:43",1.74601E+12,1,"*Journey Reminder* Thank you for Choosing APSRTC. TKT NO: 1788721550, Seat No: 23, Route: ATP-TPT, Service No: 6935, Vehicle No: AP39Z0440, Pls report 15 mins before departure: 30-Apr-2025 20:30 Helpline Ph:08662570005, https://rml.fm/APSRTC/TdgFUp To know your bus location: https://rml.fm/APSRTC/mdgFUp -APSRTC",1,9.17011E+11,other
AD-GOVTAP-G,"Aug 17, 2025 13:10:47",1.75542E+12,1,Your OTP Password for Meeseva Online Registration is  76369804 Dont Share with AnyBody - Dir.EDS.AP,0,9.17013E+11,other
TX-IEEMBT,"May 16, 2023 14:14:58",1.68425E+12,1,Recharge successful for Rs.2374. Validity: 252 days.,0,9.10959E+11,other
TX-KPNUEO,"Aug 28, 2025 23:59:03",1.75643E+12,1,Can you call me back when you’re free?,0,9.13845E+11,personal
TX-NQXXRH,"Aug 15, 2024 06:06:36",1.7237E+12,1,Congratulations! You have won a lottery of Rs.2808. Claim now at www.offer735.com,0,9.13007E+11,spam
TX-ZUVSGY,"May 09, 2023 18:38:58",1.68366E+12,1,Happy Birthday! 🎉 Hope you have a wonderful day.,0,9.125E+11,personal
TX-DZMRAQ,"Mar 22, 2024 19:13:49",1.71113E+12,1,Reminder: Your bill of Rs.981 is due on 20-09-2025.,0,9.13357E+11,other
TX-MVPJDQ,"Jan 28, 2023 12:24:18",1.67491E+12,1,Your loan of Rs.2736 is pre-approved. Call +918726878768 today.,0,9.13063E+11,spam
AA-650001-P,"Aug 1, 2025 13:39:20",1.75404E+12,1,"You're missing out on incoming calls & OTPs! Recharge now with Rs249 Airtel pack to get unlimited calls, 1GB data/day & 100 SMS/day, for 28 days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",1,9.19891E+11,spam
TX-SLPOCM,"Sep 30, 2024 17:05:04",1.72772E+12,1,Limited time offer! Get 43% off on all items. Visit www.offer509.com,0,9.13814E+11,spam
JA-JioPay-S,"Jun 15, 2025 16:05:39",1.74998E+12,1,"ATTENTION! 90% of daily data used as on 15-Jun-25 16:05 ! Jio Number : 9391787607 Daily quota as per plan :1.50 GB If you do not have additional data plan then your internet speed will be reduced once 100% of data quota is used. To explore and recharge with data packs, click : https://www.jio.com/dl/data_pack For data saving tips, watch this video : https://www.youtube.com/watch?v=ZFUDydctV78",1,9.19014E+11,spam
AA-650001-P,"Sep 1, 2025 12:06:29",1.75671E+12,1,"REMINDER: Airtel unlimited pack has expired on 6302XXX493 . Recharge now with Rs299 to get UL calls, 1.5GB/day, 100 SMS/day & 23+ OTTs with Airtel Xstream Play?for 28 days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",0,9.1984E+11,spam
TX-UTOBZZ,"Jul 20, 2023 23:42:20",1.6899E+12,1,Your loan of Rs.1893 is pre-approved. Call +919696803705 today.,0,9.14252E+11,spam
TX-TYWSSG,"May 23, 2024 10:34:07",1.71646E+12,1,A/c *1653 Debited for Rs.3706 on 18-09-2025. Avl Bal: Rs.31617.,0,9.183E+11,bank
TX-LEHFVH,"May 09, 2024 02:20:19",1.71522E+12,1,Your loan of Rs.3468 is pre-approved. Call +916065062900 today.,0,9.19066E+11,spam
TX-TZBXTI,"Feb 11, 2024 16:24:38",1.70767E+12,1,Win a smartphone! Register at www.offer742.com now,0,9.15915E+11,spam
JA-JioPay,"May 9, 2025 13:46:18",1.74678E+12,1,"DAILY DATA USAGE ALERT! 50% of daily data used as on 09-May-25 13:46 ! Jio Number : 9391787607  Daily Data quota as per plan : 1.50 GB  For data saving tips, watch this video : http://tiny.jio.com/Savingtips",0,9.19014E+11,spam
JA-JIOVOC-S,"Jul 26, 2025 14:18:59",1.75352E+12,1,"We are waiting to hear from you! Click www.jio.com/r/BwgLtK220 to share your feedback on Jio's network and help us serve you better. Thank you, Team Jio",0,9.19014E+11,spam
AA-650002-P,"Jul 29, 2025 13:02:39",1.75377E+12,1,"REMINDER: Airtel unlimited pack has expired on 6302XXX493 . Recharge now with Rs799 & get UL calls, 1.5GB data/day, 100 SMS/day & 23+ OTTs with Airtel Xstream Play?for 84 Days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",0,9.19831E+11,spam
TX-FWRKFY,"Feb 03, 2023 09:05:43",1.67542E+12,1,A/c *1131 Debited for Rs.3466 on 06-10-2025. Avl Bal: Rs.16685.,0,9.1417E+11,bank
AA-AIRTEL-P,"May 14, 2025 14:03:17",1.74721E+12,1,One pack. Endless entertainment.  Recharge with Rs181 and enjoy 15GB data & 22+ OTTs for 30 days with Airtel Xstream Play Premium. Click i.airtel.in/181_datapack_clm_silent,1,9.19845E+11,spam
JD-UNIONB,"May 5, 2025 18:15:31",1.74645E+12,1,"A/c *1739 Debited for Rs:60.00 on 05-05-2025 18:15:11 by Mob Bk ref no 512586011895 Avl Bal Rs:1064.97.If not you, Call 1800222243 -Union Bank of India",0,9.17011E+11,bank
TX-IUYQBO,"Jun 13, 2024 09:27:43",1.71827E+12,1,Your OTP for transaction at Flipkart is 722669. Valid for 5 mins.,0,9.1668E+11,bank
TX-LUGPUZ,"May 01, 2023 14:39:40",1.68295E+12,1,Congratulations! You have won a lottery of Rs.2348. Claim now at www.offer222.com,0,9.17882E+11,spam
TX-NUVRJT,"Jul 20, 2025 01:48:08",1.75298E+12,1,Don’t forget to bring the notes for class.,0,9.10959E+11,personal
